user_id	interested_news_id
U93040	N1857 N32437 N35729 N3654 N60761
U93041	N28856 N38870 N40839 N45758 N46160 N51706 N52471 N60383 N6656 N7376
U93045	N21383 N21460
U93046	N17844 N3536 N60383
U93047	N25761
U93049	N55582 N64273
U93051	N871
U93052	N13762 N28058 N54974 N58078
U93054	N10575
U93055	N3375
U93056	N42457
U93059	N65228
U9306	N14761 N17990 N21019 N23414 N26714 N27094 N2937 N30190 N33617 N41298 N41881 N42457 N43524 N4404 N52136 N52471 N5290 N57239 N59852 N61880 N62306 N9899
U93060	N10843 N16199 N28576 N3309 N50070 N57109
U93063	N55582
U9307	N14742
U93073	N23414 N37889 N8148
U93074	N16804 N21012 N25699 N63970
U93076	N25778 N27341 N28702 N29924 N63906
U93078	N15655 N21771 N25908 N29544 N30842 N4404 N51187 N60170
U93079	N10090 N1026 N10559 N12974 N16040 N17844 N19562 N21120 N24421 N26272 N26415 N29340 N31057 N32294 N32691 N33617 N33922 N35112 N3536 N37378 N38701 N40555 N42726 N45523 N4770 N48699 N51680 N51983 N54980 N59763 N61440 N6157 N62903 N63376 N63478 N63705 N64408 N871 N8864
U93080	N22081 N29198 N3908 N47508 N59621 N6060
U93081	N27526 N3128
U93082	N40195 N53585 N63970
U93083	N59852 N64071
U93084	N27526
U93088	N13094
U93089	N26636
U9309	N15034
U93091	N35729
U93092	N3128
U93095	N53585
U93096	N14724 N5393
U93099	N50580 N63970 N7422
U9310	N22270 N26272 N3500 N3501 N36751 N45999 N49145 N54842 N63970 N64273 N8148
U93100	N14417 N25634 N61022
U93105	N25344 N25908 N36271 N45609 N53585 N5792 N7921
U93108	N10812 N10843 N37120 N45016 N49699 N56586 N58264 N58641 N871
U9311	N17990 N52962 N8148
U93117	N13429 N14825 N17210 N30190 N3243 N3471 N35729 N37377 N38701 N42726 N4524 N49908 N54469 N55435 N58641 N64626 N6693 N8148
U93118	N48742 N52196
U93119	N14724 N37120 N51706 N8148
U9312	N19131
U93122	N40973 N62318
U93123	N38168 N9457
U93125	N13826 N14417 N15855 N18285 N33964 N34997 N38182 N41578 N5075 N53585 N56586 N57754 N58410 N61022 N871
U93127	N10897 N12493 N14417 N52631 N57860
U93131	N13429 N55940
U93132	N10235 N37378 N40419
U93134	N38309
U93138	N22211 N23554 N24934 N3259 N42802 N51368 N53470 N55043 N55669 N59822 N63843 N7400
U9314	N1171 N15803 N17511 N25971 N29197 N32109 N32435 N42758 N47669 N51491 N58615 N60678 N62684
U93141	N1825 N21981 N27608 N45648 N49262 N63180 N8572
U93143	N10897 N14374 N15655
U93149	N12722 N25064 N3128 N31637 N39708 N42457 N54179 N56575 N60550 N64906
U9315	N19638 N32193 N62055
U93150	N3491 N43955
U93151	N45020
U93152	N1675 N31057
U93153	N30955 N47247
U93154	N40716
U93155	N4510 N51706
U93157	N35729
U9316	N29128 N42726
U93162	N15765 N20335 N3128 N57109 N724
U93163	N37857 N58641 N58733 N61022
U93165	N16215 N53585 N61880
U93166	N33964 N37242 N64273
U93168	N55043 N63970
U93171	N3128 N3500 N45523
U93172	N47525
U93174	N18285 N35729
U93176	N11257 N14417 N15582 N20013 N20231 N25604 N25608 N25985 N27631 N29948 N31695 N3500 N35519 N35729 N35883 N36288 N37009 N37160 N37349 N38119 N38301 N43670 N43846 N46057 N48615 N48829 N49365 N50652 N51805 N53585 N54469 N60418
U93177	N15023 N51706
U93178	N32203 N40839 N48875 N63970
U93179	N25761
U9318	N52500
U93182	N16215 N29468 N33285
U93183	N41840
U93184	N14634
U93186	N20108 N27526 N38701 N48699
U93187	N24917 N44361
U9319	N18285 N25981 N40839 N51255
U93190	N2782 N62546 N63167 N63554
U93191	N17099 N19903 N23942 N27198 N39986 N42994 N48603 N53585 N53673 N55949 N59852 N9854
U93192	N12355 N3179 N50589 N55563
U93194	N17919 N3491
U93197	N10843 N20972 N21019 N35729 N41881 N45971 N53585 N6890
U93199	N871
U932	N5104
U9320	N30512 N40716
U93201	N21122 N30303 N43955 N50027 N64273 N6693
U93203	N16128 N27581 N30802 N46759 N47390 N4850 N58264 N6890
U93204	N55582
U93205	N10559 N14742 N17498 N37748 N42528 N46759 N54422 N8148
U93206	N64408
U93208	N32641 N34869 N48613
U9321	N22260
U93211	N14761
U93213	N12398 N15068 N15200 N62366
U93214	N11551 N13918 N22270 N27113 N30867 N48120 N54842 N56889 N5791 N8148 N8834
U93218	N49990
U9322	N39777 N42362
U93220	N4936 N53585
U93222	N11228 N27907 N51983 N57464 N59576
U93223	N41881
U93224	N10986 N23547 N23971 N27464 N28856 N31090 N35729 N40254 N40442 N43353 N447 N48920 N49758 N50538 N51706 N58203 N58641 N62318 N63970 N9163
U93226	N21895 N29544 N42952 N44361 N50019
U93227	N11551 N13968 N17070 N22270 N22852 N2486 N34240 N34399 N34574 N37811 N38039 N38502 N42726 N4404 N48005 N54469 N54834 N56442 N5791 N63970 N64273 N64408 N7328
U93228	N22976 N23554 N35108 N48792 N5599 N56015 N5902 N63971 N8907
U9323	N10897 N12859 N22976
U93231	N53585
U93232	N14761 N54469
U93233	N21077 N34564 N52946 N63970 N8664
U93234	N23414 N64273 N871
U93238	N10764 N14374 N14417 N15393 N24421 N2511 N2599 N28058 N3142 N34888 N3491 N37630 N38215 N40555 N43436 N45523 N48120 N51111 N5573 N5980 N63034 N63554
U93239	N62318
U9324	N15855 N17031 N17990 N19690 N25113 N27341 N41578 N41881 N57886
U93240	N60186
U93243	N51896
U93248	N33524 N59576 N61221
U93249	N21215 N29924 N3525 N40442 N41526 N51983
U9325	N9899
U93250	N10629 N13197 N1446 N14742 N15034 N15326 N17468 N18697 N21604 N25113 N30721 N329 N3517 N35607 N35729 N37120 N37811 N38330 N3841 N39708 N39978 N40254 N40705 N43436 N45146 N47981 N4850 N48663 N49088 N51347 N54324 N58264 N58641 N6107 N64906 N8443 N871 N9763
U93252	N20495 N35085 N37176 N53419
U93258	N21519
U93259	N29197 N40318 N58641 N60364 N8119
U93260	N21970 N25889 N27096 N35729 N48124 N6191 N62228 N64626 N871
U93263	N48925
U93264	N29954 N63583
U93268	N11786 N19347 N29340 N31147 N32098 N33861 N37748 N43608 N51777 N56586
U93274	N21297 N38215 N51983
U93275	N10843 N25158 N58538
U93278	N871
U9328	N14185 N27581 N28910 N32009 N36049 N63970 N8148
U93283	N40839 N41881 N47525 N8148
U93284	N36849 N36888 N372 N49838 N57886 N63314
U93285	N63970 N64273
U93288	N13429 N27526 N41881
U93290	N15109 N17020 N18353 N21242 N23554 N29529 N48120 N48569 N53585 N53907 N57754 N61928 N62605 N63970 N6702
U93291	N20919 N2511 N51706 N57582
U93292	N10559 N10843 N41298 N51796
U93293	N23267
U93294	N16908 N22270 N32109 N39677 N9899
U93296	N26997 N51706 N53907 N6285
U93299	N13981 N31931 N39838 N4598
U9330	N38014 N48699 N4932 N63906
U93302	N10843 N18106 N27464 N28299 N31099 N3615 N37242 N38197 N39430 N40839 N41633 N43263 N43955 N46504 N48742 N51692 N54522 N60170 N60314 N60364 N64273
U93304	N55204
U93305	N13197 N36315 N37377
U93306	N10279 N12709 N12845 N13935 N13958 N15394 N15655 N15672 N17459 N18285 N19347 N20151 N21178 N21731 N2247 N22772 N23767 N2461 N24809 N2554 N25699 N26278 N27437 N28299 N29344 N29368 N30867 N3142 N32101 N32377 N34000 N35305 N35347 N3536 N35905 N37737 N39986 N41432 N41678 N41979 N42028 N42457 N42512 N43670 N44212 N46464 N46896 N49031 N49161 N49380 N52631 N5270 N5497 N58081 N58731 N59024 N59099 N5951 N59922 N60418 N61599 N61997 N63314 N64273 N6595 N6932 N7062 N7187 N871 N9899
U9331	N21519 N27258 N56306
U93310	N38285
U93312	N27198 N45999
U93314	N53470 N7328
U93315	N15023 N16931 N19381 N1940 N22270 N2306 N25173 N28188 N28702 N29561 N34564 N34998 N35323 N37120 N37585 N38159 N39263 N41651 N44902 N46655 N48920 N53700 N61174 N61404 N62395 N63034 N63854 N6857 N8148
U93316	N23971 N31213 N63491
U9332	N20495 N21383 N64408
U93325	N38285 N40555
U93327	N13429 N14185 N14340 N14761 N19152 N19903 N22293 N23986 N32098 N33861 N35313 N35519 N43524 N45291 N48325 N51982 N54842 N61349 N9892
U93328	N41881 N59763
U93329	N14340 N19397 N21122 N21383 N23370 N27341 N29468 N30303 N35486 N37811 N40555 N42146 N42726 N47508 N51692 N53354 N54161 N5962 N61022 N6113 N61267 N62838
U9333	N28381
U93331	N35729 N40716 N51706
U93332	N1180 N19638
U93335	N12805 N16199 N24870 N28058 N52109 N53216 N8834
U93336	N2042 N31551 N39428 N6354 N7333
U93337	N3501 N37497 N41045
U9334	N3471 N35729 N4388
U93343	N1940 N26940 N3110 N51706 N54469
U93344	N18285 N8148
U9335	N42457
U93351	N37377
U93355	N20758 N23535 N36888 N49100 N61974 N6354 N63970
U93357	N2975 N47525
U93358	N37377
U93364	N10843 N10897 N15765 N22260 N26714 N33271 N37147 N40442 N40973 N4255 N51273
U93366	N18942
U93367	N28058
U93368	N22705 N32109 N62546 N8082
U93370	N1169 N157 N21970 N22260 N29544 N45020 N63906
U93373	N10235 N15855 N34869 N37378 N37889 N38367 N43191 N53585 N7355 N8834 N8986
U93374	N17990 N22772 N41840 N4428 N49699 N50456 N51692
U93375	N19562 N25791 N63810
U93377	N13335 N13861 N14127 N14185 N14761 N16804 N18978 N21202 N23485 N28740 N28856 N2980 N30204 N30269 N32641 N35622 N37585 N40716 N41122 N43181 N4936 N54422 N55043 N5560 N57754 N58492 N61214 N62009 N63582 N64163
U93379	N53585 N54469
U9338	N42457
U93380	N42137 N42431 N50060 N51368
U93382	N31883
U93385	N38701 N64233
U93386	N2511 N42528 N48925 N55406 N59553 N63656 N6399
U93389	N19638 N55582 N64273
U93392	N20919 N45523 N53585
U93396	N11273 N19638 N19913 N28158 N59763 N65039
U93398	N871
U93399	N20495 N64955 N871
U934	N12894 N30659
U9340	N21012 N21019 N27437 N40716
U93400	N10559 N31244 N44361 N47324 N58641
U93402	N17990 N22126 N63180
U93403	N18285 N9340
U93406	N11699 N14366 N30204 N30457 N32009 N56034 N64982
U93407	N1455 N19347 N24029 N54469
U9341	N27631 N2937
U93410	N25109 N31057 N35313 N58203 N62546 N6576
U93414	N48325
U93415	N34399
U93416	N34564 N58569
U93419	N40839
U9342	N14761 N22260 N27402 N27526 N2994 N3491 N35729 N36676 N39777 N41881 N42937 N45146 N46990 N55582 N58641 N61022
U93420	N42726 N61959
U93421	N49088 N6107 N6986 N817
U93423	N13429 N54974
U93424	N21771 N34069 N37632 N40716
U93425	N32109 N48657
U93429	N23370
U93431	N53585 N63970
U93433	N10559 N14761 N3491 N57943
U93435	N45523
U93436	N53585
U93438	N13165 N22880 N3542 N53585 N61221
U9344	N52500 N53251 N5791
U93444	N25064 N3517 N42726 N61296 N871
U93450	N37748
U93451	N41224 N60364 N60932 N61880
U93455	N19638 N57740 N64463
U93458	N16166 N23370 N3259 N37857 N40254 N40839 N49998 N59231
U93460	N42726
U93462	N1581 N17990 N1825 N22772 N3259 N33170 N41840 N42079 N4404 N56011 N56586 N871
U93463	N15803 N23887
U93464	N37889 N45523
U93466	N23554 N32979 N35729 N53585
U93467	N20758 N23414 N44656 N51111 N51289 N52385 N53585 N63970
U93469	N34069 N3615 N38182
U9347	N41651
U93470	N41881 N57582
U93471	N29917 N36532 N40839 N55204 N63970
U93475	N37331
U9348	N24075 N29538 N43475 N51706 N57987
U93482	N48657 N53585
U93489	N19638 N36751
U9349	N53315 N63970
U93490	N2085 N28512 N29368
U93492	N10897 N16225 N29249 N42610 N4936 N54842 N58641 N61267 N64273 N871
U93493	N23535 N40555 N41651 N58264
U93494	N10559 N11636 N12489 N15803 N16244 N20495 N21077 N24075 N31213 N3222 N3500 N40839 N42143 N45999 N52471 N5270 N54980 N58871 N61022 N62546 N63649 N63991 N871
U93495	N15765 N30989 N48645 N56586 N59319
U93502	N41045
U93503	N21771
U93504	N36751 N37748 N40839 N44251
U93509	N19347 N29948 N3930 N42137 N42528 N5270
U93511	N14761 N1637 N17115 N17357 N19542 N2937 N43846 N55204 N59688 N65185 N871
U93512	N41285 N8907
U93518	N20522
U93519	N60364
U9352	N17780 N19638 N31057 N35085 N36751 N40442
U93522	N18750 N47356 N64137
U93523	N21771
U93524	N30473
U93530	N23732 N29197 N33964 N37811 N40716
U93531	N30867 N40555 N51706 N59822 N63054 N6693
U93536	N43955
U93538	N12398 N25554
U93541	N3501 N40716
U93544	N46357 N8148
U93546	N63180
U9355	N47508
U93550	N12142 N13244 N23414 N51706 N7376
U93552	N11402 N11699 N15672 N1581 N16225 N1670 N17099 N20916 N21685 N27826 N29544 N29594 N30144 N38168 N40376 N42137 N47544 N50818 N52109 N55983 N61275 N62634 N64408 N694 N6980
U93554	N15023 N871
U93558	N40716 N63906 N6656 N871
U93559	N871
U93560	N15855 N6702
U93565	N12822 N13060 N14417 N20824 N25406 N48925 N8855
U93566	N13269 N3501 N36888
U93568	N18942 N21348 N24406 N2782 N32643 N34399 N36511 N38138 N44361 N54422 N58227 N58641 N59387 N62816 N64408 N6656 N7333 N8978 N9641
U93570	N51616
U93571	N32874 N40716 N62546
U93574	N18285 N23713
U93575	N10986 N11402 N13523 N1732 N18285 N19638 N27608 N31280 N40716 N43512 N48657 N51368 N63583 N7921 N9965
U93576	N29597
U93579	N10559 N51706 N62546
U93583	N14742 N52962 N64273 N871
U93585	N36888 N63970
U93586	N19638 N29468 N58733
U93588	N24547 N27526 N31213 N40791 N44361 N4690 N48615 N53585 N54347 N57441 N61267 N8855
U93589	N44070 N6890
U93590	N35729 N45663 N5104
U93591	N46990 N48742 N8148
U93592	N41881 N63554
U936	N7136
U9360	N27526 N3128 N48742
U93601	N27464 N35108
U93602	N13710 N14417 N18059 N28058 N29340 N29860 N30689 N38138 N40442 N40837 N48657 N61022
U93604	N10843 N49908 N871
U9361	N26211 N44070 N49567 N57582 N7428 N8148
U93610	N18015 N18285 N40839 N42137 N64273 N7649 N8148
U93613	N1581 N21383 N3259 N32643 N34069 N41298 N41328 N47981 N48742 N63656 N8148
U93614	N31883
U93615	N10897 N14185 N21019 N32109 N42726 N7376
U93616	N32643 N42457
U93617	N30802 N35729 N42528 N63958
U93618	N42457
U93619	N10121 N10897 N1362 N13968 N14742 N17423 N18106 N18800 N20002 N20342 N20746 N20952 N21579 N22270 N22471 N24689 N29197 N31215 N31535 N32074 N32203 N3259 N33828 N34399 N37709 N38159 N39430 N39587 N39986 N40839 N4408 N45523 N46357 N46444 N46504 N48742 N50753 N51111 N52684 N53382 N53470 N5618 N58203 N58366 N58692 N60170 N60354 N61404 N61449 N61880 N62318 N62533 N63656 N63970 N6890 N871
U93621	N1455 N18285 N3491 N45388 N53391
U93622	N14228 N1637 N245 N28132 N30867 N32069 N32098 N32109 N36511 N38367 N39978 N41439 N42726 N46990 N53470 N54842 N59761 N64408 N6925 N871
U93623	N17674
U93624	N21383 N22260 N63970
U93626	N13098 N21460
U93627	N14761 N27526 N35729 N54377 N58975
U93628	N55388
U93632	N8664
U93633	N37242 N3930
U93634	N15034 N15520 N18285 N2937 N29597 N30010 N32307 N3501 N36271 N37760 N42209 N54469 N9293
U93635	N1914 N32607 N32643 N35729 N39838 N48699 N53866
U93637	N22260 N41881
U93638	N15269 N18714 N32109 N44324 N61103
U9364	N26682 N44251 N53585
U93640	N23942 N27198
U93644	N18281 N20207 N21460 N23901 N40839 N44361 N47889 N5325 N59660 N7328 N8148
U93645	N36209 N37377 N53216 N53585 N55897 N60550 N63567
U93648	N23942
U9365	N871
U93650	N13935
U93652	N42076 N64164
U93653	N35729 N37748
U93654	N22976 N43704 N60550
U93656	N10884 N17070 N31127 N43690 N54834 N7422
U93657	N16215 N23414 N25313 N35729 N48829 N64587 N64734 N7062
U9366	N14185
U93660	N27526 N35729 N51706 N61022 N871
U93661	N41298 N44251 N51775 N64716
U93662	N19347 N48284 N53630 N57738
U93665	N38309 N40442 N4247 N9340
U93666	N10121 N10998 N18378 N22273 N29854 N29948 N4861 N50314 N54842 N55497
U93668	N14340 N25292
U93669	N3500 N40442
U93670	N27581 N29128 N4936 N59231
U93671	N18587 N32643 N4510 N54842 N59688
U93674	N28204
U93675	N59323 N871
U93677	N3259
U93678	N21460 N37033 N38330 N42726 N44324 N49699 N57886 N63656 N63970 N64955 N8148
U93680	N4255
U93683	N56011
U93684	N11484 N42512
U93686	N19638 N21685 N29451 N51347
U93687	N10897 N14374 N33170 N41432 N61363 N63970
U93691	N16993
U93693	N10629 N22924 N24614 N30204 N30814 N47566 N9293
U93696	N21428 N54069 N57780
U93698	N64273
U93699	N21656 N25471 N35729 N37811 N46759 N53585
U93701	N14742 N17990 N3615 N37748 N37766 N44361 N51692 N51983
U93704	N21215 N29249 N35729 N45523 N59688
U93706	N21526 N32069 N53470 N928
U93709	N34554 N43488 N51368 N51706 N54469 N60383 N61959 N63054
U9371	N15855
U93710	N14761 N1529 N41881 N45215 N54469
U93711	N10897 N14761 N15254 N17196 N20495 N21383 N28058 N31931 N32683 N35313 N37739 N37857 N48699 N57595 N5829 N61267 N61499 N65172 N871
U93712	N10897 N48077
U93714	N1825 N57886
U93716	N14742 N3615 N871
U93717	N11484 N13429 N13935 N14340 N14689 N14761 N1637 N16545 N19347 N20825 N27526 N28376 N29948 N31057 N31883 N3491 N3501 N3536 N35729 N38181 N3908 N39535 N40949 N41881 N43778 N48233 N51305 N51706 N53585 N54469 N57934 N60879 N63054 N64071 N6890 N871
U93718	N11588 N15765 N18649 N20500 N21202 N24870 N304 N31557 N3243 N36739 N40286 N45807 N48340 N51983 N52448 N58113 N61497 N6245 N62546 N63053 N63405 N7852
U93719	N32607 N35729 N54842 N61022 N63970 N871
U9372	N19347 N247 N42726 N57886 N60170 N63958 N63970
U93720	N12194 N35729
U93721	N18285 N45523 N53832
U93722	N35729
U93724	N40839
U93728	N14761 N53585 N55204 N64273
U93729	N35729 N57754
U9373	N10884 N13710 N17500 N29340 N48699 N51289 N51706 N55963 N57582 N64273 N65039
U93730	N22499 N27341 N29197 N3930 N45519 N45523 N51680 N53585
U93734	N1732 N22270 N50513 N5104
U93736	N10812 N17109 N29854 N38850 N40254 N40839 N53585
U93737	N15034 N40839
U93738	N14742 N3086 N61880
U93741	N1169
U93746	N14185 N19318 N41122
U93747	N8316
U93748	N41881 N46301 N49145 N63970
U93749	N2980
U93751	N17182 N29917 N53354
U93753	N3900 N61575
U93755	N42457 N43846
U93758	N20079 N26070 N45519
U93761	N11273 N16413 N41526 N57738
U93766	N16804 N55897
U93769	N14761 N17500 N20342 N34004 N42137 N42336 N43674 N46990 N50513 N5290 N54090 N58538 N60170 N61022
U9377	N19347 N21019 N28467 N3501 N40839 N43213
U93771	N40716 N45530 N53585 N54842 N58641 N64955
U93773	N10897 N11940 N15034 N17031 N21383 N32643 N34574 N3500 N35729 N36751 N37889 N38182 N38701 N40716 N44361 N48699 N51706 N53585 N54842 N56011 N56353 N57915 N60170 N61203 N61880 N63656 N7376 N7422 N871
U93775	N19397 N3820 N60516
U93776	N15269 N23767 N267
U93778	N25113 N34561
U93779	N28850 N31057 N38701 N41881 N52476 N63970 N871 N9163
U93780	N18285 N31145
U93783	N13923 N1622 N18100 N19638 N20500 N20569 N245 N31745 N48229 N52109 N64830
U93785	N2356 N50760 N62183
U93788	N12194 N17343 N21019 N223 N30174 N30867 N33781 N37811 N44251 N44461 N53585 N54842 N55204 N58641
U93789	N52447
U93792	N16215 N1940 N30303 N34476 N37857 N51111
U93793	N37889 N53907
U93797	N10855 N12327 N18106 N24919 N35729 N41633 N45523
U93803	N19318 N63835
U93804	N10897 N15976 N18285 N21452 N22471 N27311 N27581 N28058 N30884 N32248 N34034 N34564 N35729 N37811 N41633 N42146 N42726 N43955 N44902 N45971 N48699 N48742 N48920 N50456 N50538 N51187 N52631 N53585 N54980 N5560 N56967 N57239 N58264 N62957 N63835 N63906 N63970 N6693 N8148 N871 N8907
U93805	N23554 N36751 N62009
U93807	N3820 N4247 N9763
U93808	N11228 N13244 N27984 N31893 N32798 N40839 N44092 N50580 N62634 N6285 N64273 N8148
U93810	N17109 N38309 N834 N871
U93811	N22081 N23590 N36095 N4255 N53585 N63906
U93812	N55897 N57733 N62318
U93814	N37377 N61363 N8855
U93817	N13165 N13303 N21383 N35729 N37905 N38215 N38701 N40555 N43675 N48120 N49699 N56889 N9674
U9382	N17562 N37242 N64273
U93820	N50538
U93821	N20495 N27581 N35729 N40839 N41258 N44924 N46982 N63970
U93826	N16870 N21981 N23445 N23732 N35729 N51819 N54842 N57109 N58641 N61120
U93829	N46160
U9383	N5050
U93831	N40442 N53585
U93832	N10843
U93837	N12850
U93838	N27198
U93839	N3259 N34574 N40716 N63810
U9384	N35729 N64273
U93841	N19638 N62634
U93844	N19638 N23887 N34069 N7649
U93845	N48699
U93846	N51305 N5290 N63843
U93847	N11940 N50005 N61826 N64513
U9385	N27581 N35729 N41881 N5325 N5791 N871
U93851	N42079
U93852	N23554 N51777
U93853	N23414 N3259
U93855	N64273
U93856	N14742 N21383 N38701 N57754
U93859	N21970 N26009 N26415 N33964 N35729 N38309 N4936 N55204 N63970 N7535
U9386	N19913 N23570 N2782 N47889 N54834 N55713 N5902 N63180 N7328 N8119
U93860	N14761
U93861	N21460 N40555 N45971 N46582 N51692 N51706 N54497 N56011 N62546 N6890 N6932
U93862	N19638 N25791 N27581 N58871 N63697
U93864	N14742 N21383 N25158 N41578 N42457 N55043 N56586 N57886
U93865	N10812
U93866	N24870 N33605 N37811 N42783 N52755 N64716
U93869	N25064
U93870	N40716 N53907 N64273
U93871	N12688 N18005 N18038 N30867 N40716 N47525 N53342 N53585 N54842 N54980 N56889 N59756 N63970 N7649
U93875	N46984 N62546
U93876	N11138 N35305
U93880	N3259 N38159 N5618 N56889
U93881	N10575 N15034 N20392 N21656 N22354 N28058 N31099 N32074 N36288 N37748 N37889 N3863 N45523 N48742 N53585 N59387
U93883	N871
U93884	N1637 N37377
U93885	N21981 N23554 N29599 N46444 N46681
U93886	N17109
U93887	N48657
U93893	N45020 N4524
U93894	N22270 N31099 N63034 N63342
U93895	N35729
U939	N10629 N10897 N12375 N13303 N15023 N15462 N19542 N21604 N27113 N27628 N27721 N29021 N29451 N3128 N31893 N34399 N38014 N38701 N40839 N44014 N44251 N45523 N47889 N48615 N48742 N49111 N49359 N52109 N5325 N58733 N59231 N59576 N60895 N63554 N63656 N63970 N64233 N64408
U93905	N36751 N4690 N62546 N63970
U93908	N4770 N8855
U93909	N11963 N27581 N30867 N3500 N50760 N51368 N6932
U9391	N18106 N19000 N3501 N44251 N50538 N5270 N52962 N56586
U93911	N18285 N2994 N54842 N6693
U93912	N13575 N3256 N35729
U93913	N55897
U93915	N20530 N61022 N63314
U93916	N10897 N12873 N15254 N16976 N22976 N26009 N30101 N36097 N3902 N48699 N61404 N8148 N871 N9439
U93919	N10746 N14761 N1732 N2189 N22067 N26754 N27526 N41233 N41881 N43955 N45020 N45523 N54090 N55512 N60615 N60879 N62009 N64955 N8148 N871
U93920	N63970
U93921	N32643 N38159 N40716 N63810
U93923	N3500 N44251 N55204 N62318 N64273 N8148
U93925	N21019 N58641 N64273
U93926	N23414
U93929	N35729 N40254 N61157
U9393	N58264
U93930	N58871
U93931	N12469 N19647 N19982 N24809 N28058 N35122 N36780 N45225 N54516 N56841 N58084 N59984 N60441 N62290 N63970 N7187 N8970
U93936	N17292 N19347 N51388 N63970 N7333 N8855
U93937	N52447 N7422 N871
U93938	N12596 N4456
U93940	N1914
U93941	N4524
U93942	N15765 N18285 N21383 N30884 N32641 N41077 N50596 N51706 N60170 N62634 N63054 N6702
U93943	N17033 N24606 N38138 N64273 N64955 N871
U93947	N29182 N32641 N37889 N38330 N39986 N40442 N48742 N49009 N51692 N64273 N8148
U93949	N41881 N47981
U93951	N15034 N37748 N51706
U93956	N44251 N51706 N55582
U9396	N32643 N3491 N35729 N49838
U93962	N16486 N1838
U93964	N10843
U93967	N10235 N14761 N23414 N25761 N35729 N47401 N53585 N8834
U93969	N16141 N36888 N54469 N58856 N61103 N63405
U93971	N14761 N15462 N55435
U93978	N17109 N54469
U93979	N2307 N23197 N23414 N29249 N35729 N59319 N5980 N8855
U93981	N16850 N19690 N25908 N37069 N38197 N38330 N39430 N42528 N46504 N55042 N56353 N56575 N63656 N7062
